"grup_codigo"|"grup_classificacao"|"grup_descricao"|"grup_prodserv"|"grup_decimaisest"|"grup_recuo"|"grup_periodos"|"grup_codigoncm"|"grup_comissao"|"grup_dpto_codigo"|"grup_comportamento"|"grup_classfiscal"|"grup_tipoitem"|"grup_dtestmin"|"grup_ctrlestmin"|"grup_percabast"|"grup_abatimento"|"grup_extra1"|"grup_extra2"|"grup_extra3"|"grup_extra4"|"grup_extra5"|"grup_extra6"|"grup_extra7"|"grup_extra8"|"grup_extra9"|"grup_grupo_ecomm"|"grup_dthrmanutencao"|"grup_dthrintegracao"|"grup_margemecomm"
"11156"|"3020060001"|Bloco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10771"|"0040160002"|Bloqueador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11897"|"5040010011"|Blusa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11916"|"5040020009"|Blusa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11934"|"5040030014"|Blusa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11955"|"5040040019"|Blusa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11954"|"5040040018"|Blusao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11169"|"3020080003"|Bobina Picotada|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11900"|"5040010014"|Body|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11193"|"3030020007"|Boia|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10727"|"0040040001"|Bola|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11234"|"305002"|Bola Vinil|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12041"|"0010140011"|Bolachas/Biscoitos Produção Terceiros|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11213"|"3030030002"|Bolas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10533"|"0010140001"|Bolo Pronto Produção Terceiros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12080"|"0060020004"|Bolos Produção|P|3|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11503"|"316001"|Bolsa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11502"|"316"|Bolsa - Mala - Mochila- Maleta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11229"|"3040010010"|Bolsa Agua|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11228"|"3040010009"|Bolsa Termica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11521"|"3200010004"|Bomba|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10478"|"0010080003"|Bombom|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11917"|"5040020010"|Bone|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11235"|"305003"|Boneca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11236"|"3050030001"|Boneca Com Função|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11238"|"3050030003"|Boneca Personagem|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11237"|"3050030002"|Boneca Sem Função|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11125"|"3020020001"|Borracha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11583"|"325011"|Borracha Panela|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12001"|"5050040006"|Bota|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11184"|"3030010006"|Bote|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11996"|"5050040001"|Botina|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10991"|"102001"|Bovino|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10840"|"0050040002"|Branco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12105"|"0040090005"|Branqueador|P|0|0|0|""||""|""|"1"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10553"|"0010170007"|Brigadeiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11082"|"2010080004"|Brinquedo Para Pet|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11232"|"305"|Brinquedos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11990"|"5050020011"|Brinquedos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11233"|"305001"|Brinquedos Bebe|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10772"|"0040160003"|Bronzeador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10833"|"0050030001"|Brut|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11476"|"3130010008"|Bule|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11596"|"3260010004"|Cabelo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11627"|"3280030002"|Cabelo / Pente|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11507"|"317"|Cabide|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11508"|"317001"|Cabide|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11623"|"3280010003"|Cabo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10900"|"1010060004"|Cabra|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11477"|"3130010009"|Cacarola|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10438"|"0010030003"|Cacau|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11993"|"5050030002"|Cadarco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11719"|"3370010001"|Cadeira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11981"|"5050020002"|Cadeira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11144"|"3020040002"|Caderneta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11117"|"3020010004"|Caderno Colegial|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11113"|"302001"|Cadernos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11032"|"201003"|Caes - Seca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11046"|"201004"|Caes - Umida|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11793"|"4020010013"|Cafeteira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11458"|"3120010044"|Cafeteira Plastica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10356"|"000004"|Café|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12075"|"0060010003"|Café|P|3|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12118"|"0000040004"|Café Cápsulas|P|3|0|0|""||""|""|"108"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10359"|"0000040003"|Café Grãos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10357"|"0000040001"|Café Pó|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10358"|"0000040002"|Café Solúvel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11221"|"3040010002"|Caixa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11459"|"3120010045"|Caixa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12004"|"3400010014"|Caixa Descarga|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11461"|"3120010047"|Caixa Ferramentas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11224"|"3040010005"|Caixa Isopor|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11089"|"2010080010"|Caixa Transporte Animal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10964"|"1010220002"|Caixeta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10974"|"1010250002"|Caixeta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10591"|"001027"|Caixinha - Longa Vida|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11893"|"5040010007"|Calca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11910"|"5040020003"|Calca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11921"|"5040030001"|Calca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11937"|"5040040001"|Calca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11988"|"5050020009"|Calca Plastica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11991"|"505003"|Calcados|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11995"|"505004"|Calcados|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11938"|"5040040002"|Calcao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11887"|"5040010001"|Calcinha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11170"|"3020080004"|Calculadora|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11478"|"3130010010"|Caldeirao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10574"|"0010200002"|Caldo Carne/Legumes|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12156"|"0010280002"|Caldo Instantâneo|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11343"|"307019"|Calice|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11640"|"3280050002"|Calçado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11845"|"501"|Cama|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11083"|"2010080005"|Cama Para Pet|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11295"|"3060060002"|Camara Ar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11828"|"4030010005"|Camera Fotografica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11970"|"5050010013"|Caminho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11913"|"5040020006"|Camisa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11939"|"5040040003"|Camisa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11896"|"5040010010"|Camisa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11935"|"5040030015"|Camisa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11895"|"5040010009"|Camiseta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11902"|"5040010016"|Camiseta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11909"|"5040020002"|Camiseta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11922"|"5040030002"|Camiseta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11940"|"5040040004"|Camiseta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11519"|"3200010002"|Camisinha - Filtro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11903"|"5040010017"|Camisola|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11176"|"303"|Camping / Pesca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11223"|"3040010004"|Caneca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11324"|"307007"|Caneca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11350"|"308001"|Caneca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11391"|"310007"|Caneca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11417"|"3120010007"|Caneca|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11480"|"3130010012"|Caneca / Caneco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11126"|"3020020002"|Caneta|P|3||||||||"00"||||||||||||||0||2022-10-04 15:28:27.000|
"10419"|"0000160006"|Canjica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12023"|"3290100001"|Canos|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11658"|"329006"|Cantoneira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11667"|"330004"|Canudo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10534"|"0010140002"|Canudo Rechear Produção Terceiros|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12087"|"0060030006"|Canudos Rechear|P|3|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11164"|"3020070004"|Capa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11961"|"5050010004"|Capa Botijao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11298"|"3060060004"|Capa Chuva|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11972"|"5050010015"|Capa Colchao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11971"|"5050010014"|Capa Diversas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11962"|"5050010005"|Capa Liquidificador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11963"|"5050010006"|Capa Maquina Lavar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11273"|"3060010005"|Capacete|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11976"|"5050010019"|Capacho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12096"|"102005"|Caprino|P|0|0|0|""||""|""||"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12058"|"3030030007"|Carabina|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"10734"|"0040060003"|Carga|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11000"|"1020030001"|Carne Aves|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10992"|"1020010001"|Carne Bovina|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12048"|"1010290003"|Carne De Frango Preparada|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"12050"|"1010290005"|Carne De Peixe Preparada|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"12097"|"1020050001"|Carne Ovelha Resfriada|P|3|0|0|""||""|""||"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10996"|"1020020002"|Carne Suína Congelada|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10995"|"1020020001"|Carne Suína Resfriada|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10970"|"1010240002"|Carnes|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12089"|"0060040001"|Carnes Assadas|P|3|0|0|""||""|""||"04"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10989"|"1010290001"|Carnes Embaladas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12095"|"1020030003"|Carnes Embaladas Aves|P|3|0|0|""||""|""||"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12094"|"1020010003"|Carnes Embaladas Bovina|P|3|0|0|""||""|""||"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12099"|"1020020004"|Carnes Embaladas Suino|P|3|0|0|""||""|""||"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10988"|"101029"|Carnes Preparadas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11747"|"3400010006"|Carrinho Compras|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11980"|"5050020001"|Carrinho/Andador/Berço|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11249"|"305004"|Carro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12019"|"3050040004"|Carro C/Controle Remoto|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11251"|"3050040002"|Carro Fricção|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11250"|"3050040001"|Carro Roda Livre|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11171"|"3020080005"|Cartao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11539"|"3230010001"|Carteira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11535"|"322"|Carvao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11536"|"322001"|Carvao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11914"|"5040020007"|Casaco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11923"|"5040030003"|Casaco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11941"|"5040040005"|Casaco|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11851"|"5010020002"|Casal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11854"|"5010030002"|Casal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11870"|"5010090002"|Casal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11858"|"5010040002"|Casal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11866"|"5010080002"|Casal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11694"|"332003"|Casco |P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10454"|"0010060003"|Castanha Caju|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10453"|"0010060002"|Castanha Pará|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10509"|"0010120001"|Catchup|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10824"|"0050020001"|Catuaba|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11511"|"3180010001"|Cd|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11509"|"318"|Cd / Vhs / Dvd|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11510"|"318001"|Cd / Vhs / Dvd|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11513"|"3180010003"|Cd Gravavel e Regravavel|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11773"|"401001"|Celular|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11816"|"4020020006"|Centrifuga|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11794"|"4020010014"|Centrifuga Alimentos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11276"|"3060020001"|Cera|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10756"|"0040120001"|Cera|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10639"|"003006"|Cera Calçado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10642"|"003007"|Cera Limpeza|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10640"|"0030060001"|Cera Líquida Calçado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10643"|"0030070001"|Cera Líquida Limpeza|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10641"|"0030060002"|Cera Pasta Calçado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10644"|"0030070002"|Cera Pasta Limpeza|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11382"|"310"|Ceramica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10539"|"001015"|Cereal|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10428"|"0010010004"|Cereja Em Calda|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10613"|"002004"|Cerveja|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10617"|"0020040004"|Cerveja Barril|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10615"|"0020040002"|Cerveja Garrafa Vidro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10614"|"0020040001"|Cerveja Lata|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10616"|"0020040003"|Cerveja Long Neck|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10618"|"0020040005"|Cerveja Sem Álcool|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11345"|"307020"|Cesta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11500"|"3150010004"|Cesto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11748"|"3400010007"|Cesto |P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11460"|"3120010046"|Cesto Diversos|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11423"|"3120010012"|Cesto Lixo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11422"|"3120010011"|Cesto Roupa|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11475"|"3130010007"|Chaleira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11749"|"3400010008"|Chamine|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10547"|"0010170001"|Chantilly|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11668"|"330005"|Chapeu|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11919"|"5040020012"|Chapeu|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12014"|"1020040004"|Charque|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11659"|"329007"|Chaves Fixar/Apertar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10854"|"0050100001"|Chileno|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12000"|"5050040005"|Chinelo|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10548"|"0010170002"|Choc Granulado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10480"|"0010080005"|Chocolate Barra|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10491"|"0010080014"|Chocolate Caixa|P|3||||||ML||||||||||||||||0|2022-09-14 19:27:28.000|2022-10-04 15:28:27.000|
"10481"|"0010080006"|Chocolate Cobertura Barra|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10437"|"0010030002"|Chocolate Pó|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12171"|"0020040006"|Chopp|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11189"|"3030020004"|Chumbo / Girador/ Empate|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11983"|"5050020004"|Chupeta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11524"|"3210010001"|Churrasqueira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11795"|"4020010015"|Churrasqueira Eletrica|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10544"|"0010160002"|Chá Natural|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12169"|"0020020006"|Chá Pronto Copo|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"12170"|"0020020007"|Chá Pronto Litro|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"10543"|"0010160001"|Chá Saquinho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10542"|"001016"|Chá/Especiaria|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11537"|"323"|Cigarro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11538"|"323001"|Cigarro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11750"|"3400010009"|Cilindro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11912"|"5040020005"|Cinto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11942"|"5040040006"|Cinto|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11336"|"3070170001"|Cinzeiro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12005"|"3020050008"|Clips e Grampos|P|3|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"11436"|"3120010024"|Coador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11967"|"5050010010"|Coador Pano|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10583"|"0010230002"|Coalho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11868"|"501009"|Cobertor/Manta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10549"|"0010170003"|Cobertura líquida|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10550"|"0010170004"|Coco Ralado|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11069"|"2010060004"|Coelho|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11586"|"325014"|Cofre|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11139"|"3020030002"|Cola|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11944"|"5040040008"|Colant|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11860"|"501006"|Colcha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11849"|"501002"|Colchao|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11183"|"3030010005"|Colchao Ar|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11181"|"3030010003"|Colchonetes/Saco Dormir|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11079"|"2010080001"|Coleira|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11608"|"327003"|Colher|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10955"|"1010200005"|Colonial|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12029"|"0040300002"|Colônias|P|0|0|0|""||""|""||"00"|||0|||||||||||0||2022-10-04 15:28:27.000|
"10720"|"0040010001"|Com Abas|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11289"|"306003"|Combustiveis|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11080"|"2010080002"|Comedouro|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"12183"|"7010010002"|Comodato|P|3|0|0|""||""|""|"0"|"00"|||0|0.000||||||||||0||2022-10-04 15:28:27.000|
"11154"|"3020050007"|Compasso|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10821"|"0050010002"|Composta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10868"|"0050110002"|Composta|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11841"|"4030030004"|Computador|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11572"|"3250010001"|Comum|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11760"|"3410010004"|Comum|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"10820"|"0050010001"|Comum |P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
"11613"|"327006"|Concha|P|3||||||||||||||||||||||0||2022-10-04 15:28:27.000|
